jobId,employerId,employerName,employerProfileId,employerProfileName,jobTitle,locationName,minimumSalary,maximumSalary,currency,expirationDate,date,jobDescription,applications,jobUrl,fullDescription
41365431,351453,Blue Pelican,NA,NA,Data Scientist - Digital Pure Play Business - Market Leader,London,55000,65000,GBP,15/02/2021,12/11/2020," Data Scientist ** Digital Pure Play Business – Market Leader ** SALARY&nbsp;-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&#163;55k - &#163;65k plus excellent benefits, including lots of training and development opps LOCATION&nbsp;-&nbsp; &nbsp; &nbsp; &nbsp; Remote / Central London We are searching for an experienced&nb... ",20,https://www.reed.co.uk/jobs/data-scientist-digital-pure-play-business-market-leader/41365431," <p><strong>Data Scientist</strong></p> <p><strong>** Digital Pure Play Business – Market Leader **</strong></p> <p><strong>SALARY</strong>&nbsp;-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&#163;55k - &#163;65k plus excellent benefits, including lots of training and development opps</p> <p><strong>LOCATION</strong>&nbsp;-&nbsp; &nbsp; &nbsp; &nbsp; Remote / Central London</p> <p>We are searching for an experienced&nbsp;Data Scientist to join this digital services business, working amongst a growing team of&nbsp;Data Scientists.</p> <p>You will be working alongside some very credible data experts who hail from the likes of Aimia and Dunnhumby.</p> <p>This organisation is hugely invested in data and using this to drive decisioning and targeted marketing across the business, illustrated by the strength of their senior leadership team, including a CDO.</p> <p>The culture is one of ambition&nbsp;and they are keen to grow the division and the technical abilities within that function, in order to put data central to the business.</p> <p>We are after someone with a data science skill set, a hacker, someone who can solve business problems using a variety of data science techniques,&nbsp;&nbsp;in order to provide highly valuable insights around customer experience, pricing strategies, personalisation  and customer behaviour.&nbsp;Technically we need someone with advanced skills in Python as well as SQL, and someone who is open to knowledge sharing and mentoring peers.</p> <p>Projects currently include building segmentations, machine learning algorithms (random forest, logistic regression, classification, k-means, linear regression, Naïve Bayes etc.) and predictive models to provide as detailed view of the customer as possible.  An example of a large project they are currently working on is understanding customer engagement across product, communications and rewards; with longer term objectives around building that relationship with the customer. You will also run different experiments,  build behavioural segmentations and working to attributing value to varying customer profiles.</p> <p>You will also need to be business facing, with skills in building relationships with key stakeholders across the whole business to understand requirements, gather briefs and working proactively to deliver value and insights which ultimately aid decision  making.</p> <p>Skills and experience required:</p> <ul> <li>Educated to degree level in a numerate subject; Mathematics, Statistics, Engineering, Physics, Chemistry, Economics, Machine Learning, Computer Science etc.</li><li>A strong background in leveraging data science techniques to solve commercial business problems, specifically in relation to customer marketing and pricing</li><li>Programming experience with Python and SQL is&nbsp;<strong>ESSENTIAL</strong></li><li>Ability to gather and scope requirements for a variety of analytical projects</li><li>Experience in building machine learning algorithms is&nbsp;<strong>ESSENTIAL</strong></li><li>Expert at engaging with senior level client stakeholders and ability to operate at a senior level on projects</li></ul> "
41663760,331522,Harnham,NA,NA,Principal Data Scientist,London,80000,130000,GBP,01/02/2021,04/01/2021," Principal Data ScientistLondon&#163;90,000 - &#163;120,000 This is an exciting new opportunity for a Principal Data Scientist to join a successful product company! THE COMPANY This product company are extremely popular and have incredible success over the past year leading to substantial growth. They have just received Unicorn status so it's ... ",8,https://www.reed.co.uk/jobs/principal-data-scientist/41663760," <p><strong>Principal Data Scientist</strong><br /><strong>London</strong><br /><strong>&#163;90,000 - &#163;120,000</strong></p> <p>This is an exciting new opportunity for a Principal Data Scientist to join a successful product company!</p> <p><strong>THE COMPANY</strong></p> <p>This product company are extremely popular and have incredible success over the past year leading to substantial growth. They have just received Unicorn status so it's a really exciting time to join them. They've created a brand new role for an experienced  Senior or Lead Data Scientist to be the technical lead for their Supply Chain area of the business so if you're a Data Scientist and you've worked within the supply chain space this could be a great opportunity for you to have a huge impact on a growing business.</p> <p><strong>THE ROLE</strong></p> <p>As the Principal Data Scientist for the business you will:</p> <ul> <li>You will work with the Data Scientists in the supply chain team and lead them technically on all Data Science projects</li><li>You'll be using a variety of machine learning techniques including both classical and deep learning with the aim of optimising the supply chain - this involves procurement, packaging, distribution, couriers and logistics</li><li>You'll be liaising with other senior stakeholders in the business such as product managers and engineers</li></ul> <p><strong>SKILLS AND EXPERIENCE</strong></p> <ul> <li>Bachelors/Masters/PhD in a numerical field is essential (Operational Research, Mathematics, Physics etc)</li><li>An excellent understanding and proven commercial experience using machine learning techniques for supply chain optimisation</li><li>Excellent end to end machine learning experience from conception to productionisation</li><li>Tech: Python, SQL, AWS/GCP</li></ul> <p><strong>SALARY AND BENEFITS</strong></p> <ul> <li>Basic salary &#163;90,000 - &#163;120,000</li><li>Benefits</li><li>Flexible working</li></ul> <p><strong>HOW TO APPLY</strong></p> <p>Please register your interest for this role by sending your CV to Rosie O'Callaghan via the apply link on this page</p> <p>Please note that our client is currently running a fully remote interview process and able to on-board and hire remotely as well. This role is intended to be home working for the duration of the pandemic.</p> "
41700378,408461,X4 Group,NA,NA,Data Scientist - NLP,Munich,70000,90000,GBP,07/02/2021,08/01/2021," A creator of a leading price comparison site is seeking an experienced Data Scientist who has a passion for NLP to join their team in Munich. The company Price comparison sites are incredibly popular and are some of the most used websites in the world. This organisation has taken the field by storm, providing comparisons in a huge number of areas including finance, telecoms, and ecommerce. The Da... ",0,https://www.reed.co.uk/jobs/data-scientist-nlp/41700378," <p>A creator of a leading price comparison site is seeking an experienced Data Scientist who has a passion for NLP to join their team in Munich.</p> <p><strong>The company</strong></p> <p>Price comparison sites are incredibly popular and are some of the most used websites in the world. This organisation has taken the field by storm, providing comparisons in a huge number of areas including finance, telecoms, and ecommerce.</p> <p><strong>The Data Scientist role</strong></p> <p>As a Data Scientist at this organisation, you’ll be utilising the latest advancements in Natural Language processing to analyse and enrich data.</p> <p>This is a challenging working environment, where there is a large focus on learning and development. The business is going through a particularly exciting period of growth too, which means plenty of opportunity for growth in seniority and through the business.</p> <p><strong>Essential skills for the position</strong></p> <ul> <li>Experience using modern machine-learning techniques, Python, NumPy, Pandas, SciKit-Learn and NLP are essential for this position.</li><li>At least 1 year of commercial experience as a Data Scientist in the DACH region</li><li>A Masters Degree or PhD is required.</li></ul> <p>Salaries are offering in the range of €70,000 - €90,000 for the right candidate, with a generous benefits package on top, as well as the excellent growth and progression mentioned before.</p> <p>If a Data Scientist role that focuses around NLP might be of interest and you’d like to find out more, apply here.</p> "
41729319,408461,X4 Group,NA,NA,Data Scientist,London,NA,NA,NA,11/02/2021,12/01/2021, A brilliant 6 month contract opportunity for a Data Scientist to join a leading global retail firm in Central London.  The Company The award-winning retail firm work with the latest cutting edge technologies to drive investment-planning solutions. Data Science Responsibilities  Building predictive cost and financial models.Provide SME input on technology and systems.... ,12,https://www.reed.co.uk/jobs/data-scientist/41729319," <p>A brilliant 6 month contract opportunity for a Data Scientist to join a leading global retail firm in Central London. </p> <p><strong>The Company</strong></p> <p>The award-winning retail firm work with the latest cutting edge technologies to drive investment-planning solutions.</p> <p><strong>Data Science Responsibilities</strong></p> <ul> <li>Building predictive cost and financial models.</li><li>Provide SME input on technology and systems.</li><li>Communicate data and insights.</li><li>Engage with wider stakeholders</li><li>Strong at communicating results</li></ul> <p><strong>Data Science Experience:</strong></p> <ul> <li>Experience working with cost and accounting data</li><li>Data Management languages including SQL, BigQuery</li><li>Strong experience of Python coding</li><li>Corporate finance or financial analysis experience desirable</li><li>Quantitative Background</li></ul> <p>If this opportunity sounds of interest, please apply now! Interviews will commence remotely from 18th January 2021 and will be a two stage process. The role is <strong>outside IR35</strong>.</p> "
41700104,538094,Vertical Ambition,NA,NA,Data Analyst / Data Scientist,London,45000,52000,GBP,19/02/2021,08/01/2021," Lead Data Analyst / Data Scientist inro &#163;45,000 - &#163;50,000&#43;&#43; Plus Extensive Benefits London W1 / Remote  This inspiring organisation, with operations spanning over 75 countries, specialises in providing Consultancy &amp; Professional Services within the fields of Tax, Accountancy, Audit and Legal. The rapidly growing fifth specialism, and one that underp... ",49,https://www.reed.co.uk/jobs/data-analyst-data-scientist/41700104," <p><strong>Lead Data Analyst / Data Scientist</strong></p> <p><strong>inro &#163;45,000 - &#163;50,000&#43;&#43; Plus Extensive Benefits</strong></p> <p><strong>London W1 / Remote</strong></p> <p>This inspiring organisation, with operations spanning over 75 countries, specialises in providing Consultancy &amp; Professional Services within the fields of Tax, Accountancy, Audit and Legal. The rapidly growing fifth specialism, and one that underpins all  they do, is Data Science.</p> <p>They have just created a new opening for a Lead/Experienced Data Analyst / Data Scientist to join their niche Data Analytics / DS team. </p> <p>Key Skills Sought:</p> <ul> <li>Strong proficiency in SQL and Microsoft Power BI (or similar data visualisation software)</li><li>Educated to BSc level - ideally a Graduate in Mathematics, Financial Mathematics, Statistics, Data Science, Opertional Research or similar numerically based Degree.</li><li>Strong data visualisation and data analysis ability (cleanse, mine, extract) - able and eager to tell the story behind the data</li><li>Excellent interpersonal skills</li><li>Machine Learning experience - Python highly desirable</li><li>Strong MS Excel skills</li></ul> <p>In return, you can expect to work with professional like minded Scientists on extremely interesting subject matters and industries - i.e. Retail, Media, TV, Web, Social Media, Manufacturing and Finance, with projects and clients of all sizes and to be using  many OR tools and techniques such as Predictive Modelling; Database Querying and Data Mining; Customer Segmentation; Real Time Dashboard Reporting; Data Analysis; Business Modelling, Machine Learning etc and for a company that actively encourages funded training  to expand your skill set and who is dedicated to your career advancement. </p> <p>This role represents 'the best of both worlds’: a small, niche, nifty Analytical team within the setting of a large solid, stable Global organisation.</p> <p>Due to the high number of applications we receive, we are unfortunately unable to respond to everyone in person. Applications are processed within 24-48 hours, so if you have not heard back from us by then, please assume your application has been unsuccessful.  However, this does not prevent you from applying again to our other roles….</p> "
41699890,601700,MFK Recruitment,NA,NA,Senior Data Scientist,Brentford,70000,80000,GBP,19/02/2021,08/01/2021," MFK Recruitment are proud to be partnered with a company in London who are a Software Development company, they specialise in Artificial General Intelligence (AGI), they are currently seeking a Senior Data Scientist to join their team. On behalf of our client, we are seeking a Senior Data Scientist with a passion for both technology and the development of practical usable applications. Past development team (agile) leadership experien... ",2,https://www.reed.co.uk/jobs/senior-data-scientist/41699890," <p>MFK Recruitment are proud to be partnered with a company in London who are a Software Development company, they specialise in Artificial General Intelligence (AGI), they are currently seeking a Senior Data Scientist to join their team.</p> <p>On behalf of our client, we are seeking a Senior Data Scientist with a passion for both technology and the development of practical usable applications. Past development team (agile) leadership experience is required.</p> <p>The novel enhanced CNN system will be a core component of a range of future products bridging the performance gap between existing CNN-based solutions and the future Spiking Neural Network (SNN) solutions being developed by their Research team. Enhanced  CNNs will solve current customer problems in computer vision and object recognition and will, over time, incorporate further enhancements derived from our SNN and other neuroscience inspired research.</p> <p>The Senior Data Scientist will work on the development of a novel enhanced convolutional neural network (CNN), based on proprietary approach already developed by the company with the potential for wide application, but initially on a project for a defence  industry partner.</p> <p><strong>Senior Data Scientist Essentials:</strong></p> <ul> <li>A strong background in the application of Convolutional Neural Networks (CNNs) to machine vision and image analysis.</li><li>Experience using CNNs on large-scale datasets such as ImageNet.</li><li>Excellent Python development skills.</li><li>You must have worked with either Tensorflow or PyTorch for CNNs.</li><li>Ability to develop using a rapid prototyping approach aimed at demonstrating capability and improved performance vs. competing CNN solutions.</li><li>Proven ability architecting and delivering high quality, practical and reliable software.</li><li>Experience translating advanced mathematics into efficient code.</li><li>Enthusiastic about working in a fast-paced engineering team.</li><li>No objection to working with defence sector customers.</li></ul> <p><strong>Senior Data Scientist Desirable:</strong></p> <ul> <li>Longer experience or background as a full stack lead developer.</li><li>Development team leadership experience, SCRUM or other agile/rapid development methodology experience.</li><li>Doctorate in computer vision / machine learning.</li><li>Strong academic background including postgraduate level qualifications in a scientific or technical discipline with some formal computer vision / machine learning content.</li><li>Experience working with academic and/or industrial researchers.</li></ul> "
41662661,598612,Michael Page Technology,NA,NA,Python Developer/ Data Scientist - 3 month remote contract,Birmingham,350,400,GBP,01/02/2021,04/01/2021, Python Developer / Data Scientist contract opportunity is immediately available for a remote start for a NHS business. Client Details The client is an NHS organisation that is increasing its internal systems to allow better use of services and resources through the use of artificial intelligence/ machine learning to support potential diagnostic issues.  Description  Literatur... ,11,https://www.reed.co.uk/jobs/python-developer-data-scientist-3-month-remote-contract/41662661," <p>Python Developer / Data Scientist contract opportunity is immediately available for a remote start for a NHS business.</p> <p><strong>Client Details</strong></p> <p>The client is an NHS organisation that is increasing its internal systems to allow better use of services and resources through the use of artificial intelligence/ machine learning to support potential diagnostic issues. </p> <p><strong>Description</strong></p> <ul> <li>Literature review</li><li>Good problem solver and lateral thinker</li><li>Agile development to short deadline and to spec</li><li>Supervised binary classification model development</li><li>Demonstrable ability to develop and deploy models</li><li>Develop and deploy on-premise solutions</li><li>Live production level standards of coding and documentation</li><li>Working with imbalanced datasets</li><li>Fast and efficient pipeline development</li></ul> <p><strong>Profile</strong></p> <p>The successful candidate must have</p> <ul> <li>Feature engineering / data wrangling using SQL and or python</li><li>Libraries: Sklearn, TensorFlow, XGBoost, lightGBM, Pandas etc…</li><li>Windows OS, Jupyter notebook / lab, PyCharm, Anaconda</li><li>Model evaluation metrics</li><li>Model training, evaluation and deployment</li></ul> <p><strong>Job Offer</strong></p> <p>The client can offer an immediate remote start and up front 3 month contract (with very likely extension) the contract is available at &#163;350 - &#163;400 per day inside of IR35.</p> "
41699682,545407,ITECCO,NA,NA,Junior Data Scientist,London,35000,45000,GBP,19/02/2021,08/01/2021," My client is seeking a Junior Data Scientist for a financial services company in Knightsbridge. The salary for this position is &#163;35,000 - &#163;40,000 depending on experience. This role is perfect for a recent graduate. You will be joining a teal of Data specialists  where you will gain industry experience. Required Experience:  Must have at least 1&#43; years experience within a Data Science role</li... ",30,https://www.reed.co.uk/jobs/junior-data-scientist/41699682," <p>My client is seeking a Junior Data Scientist for a financial services company in Knightsbridge. The salary for this position is &#163;35,000 - &#163;40,000 depending on experience. This role is perfect for a recent graduate. You will be joining a teal of Data specialists  where you will gain industry experience.</p> <p><strong>Required Experience:</strong></p> <ul> <li>Must have at least 1&#43; years experience within a Data Science role</li><li>BSc or Msc in a Maths, Statistics, Physics or similar (2:1 or above)</li><li>Prior experience with data science projects (in a business context would be a &#43;)</li><li>Strong knowledge of statistics and supervised ML techniques</li><li>Experience handling structured text</li><li>Prior experience in quantitative finance is a plus</li></ul> <p>If this role sounds interesting to you, please APPLY &amp; get in touch with Thomas Warburton @ ITECCO on or email thomas . warburton @ itecco . co . uk</p> <p>Established in Didsbury, ITECCO has grown to become one of the UK's most successful and fastest growing IT recruitment companies in the UK.</p> "
41419171,499687,Kantar Group Limited,NA,NA,Data Scientist - Digital Analytics 6m Contract,London,NA,NA,NA,23/02/2021,20/11/2020," We're seeking a Data Scientist to join a small dedicated team, focused on the creation and utilisation of digital analytics products that answer our clients’ key business questions. Products are typically Python notebooks or scripts, potentially deployed  in Databricks, that process and analyse data in various ways, and feed through to PowerBI dashboards or other client facing outputs. They are intended to be automated and repeatable across ... ",16,https://www.reed.co.uk/jobs/data-scientist-digital-analytics-6m-contract/41419171," <p>We're seeking a Data Scientist to join a small dedicated team, focused on the creation and utilisation of digital analytics products that answer our clients’ key business questions. Products are typically Python notebooks or scripts, potentially deployed  in Databricks, that process and analyse data in various ways, and feed through to PowerBI dashboards or other client facing outputs. They are intended to be automated and repeatable across different clients and projects.</p> <p><br />Mavens' Data Scientists are technical, but also have strong understanding and empathy with the commercial objectives of the end client. The key to success in this role is bringing these two skillsets together. You will work closely with the wider Development  team at Mavens, which has built a data system that provides access to search, social, and various other data at scale. Data Scientists also work closely with client-facing staff to understand the business problems our products solve.</p> <p><br />Initially, this role will be a 6 month fixed-term contract, with the potential to extend/convert into a permanent role.</p> <p><br /><u><b>KEY OBJECTIVES</b></u></p> <ul> <li> <p>Working within a small team, build and deploy a set of analytical products. A target set of products has already been outlined that your team will be tasked with building over a number of months.</p> </li><li> <p>Use the products to deliver client work. Your team will be responsible for delivering the initial client work based on these products and iterating and improving products in the course of this delivery.</p> </li><li> <p>Documenting products and training others to deliver them. The expectation is that the analytical products you build will later be used to deliver client work by teams in multiple locations at Kantar globally. You will be responsible for helping package and  document our products, and training others in their usage, to enable the products to be rolled out in this way over the course of 2021.</p> </li></ul> <p><u><b>KEY RESPONSIBILITIES</b></u></p> <ul> <li> <p>Working closely with Mavens Consultants, plus a dedicated Product Owner, using your own judgement to translate loosely defined business requirements into technical specifications for products.</p> </li><li> <p>Creating, modifying, maintaining and potentially running Python notebooks and scripts that analyse data and form the basis of our products.</p> </li><li> <p>Creating, modifying, and maintaining PowerBI and other front-end outputs for these products.</p> </li><li> <p>Utilising existing Mavens data science tools and methods as part of these products and innovating new methods where needed.</p> </li><li> <p>Working closely with the wider Mavens Development team, who provide the data gathering infrastructure that these products draw on, and who can help with deeper technical challenges and requirements that may arise across products.</p> </li><li> <p>Documenting, communicating with, and training, the wider company around the use of the products you oversee, and around your work more generally. Working with marketing and sales staff to support the creation of marketing and sales materials for products.</p> </li></ul> <p><u><b>ABOUT YOU</b></u></p> <ul> <li> <p>At least some professional experience in a data science/analyst role.</p> </li><li> <p>Experience working with data presentation and dashboarding solutions.</p> </li><li> <p>An intermediate understanding of Python for data analysis, having written and maintained code in a professional environment.</p> </li><li> <p>A degree from a leading university, and strong numeracy.</p> </li><li> <p>Some knowledge of, and experience working with, search, social or other digital analytics data.</p> </li><li> <p>Some knowledge of statistical and machine learning methods, and applying them in a professional environment.</p> </li><li> <p>Fluent in English with effective communication skills; our work involves collaboration with both technical and non-technical audiences.</p> </li></ul> <p><i>Any of the following skills/experience will be advantageous</i>:</p> <ul> <li> <p>Experience working with SQL databases.</p> </li><li> <p>Experience interfacing directly with clients or with non-technical business functions.</p> </li><li> <p>Detailed knowledge of Databricks, Data Factory, and Azure products.</p> </li><li> <p>Detailed technical knowledge of PowerBI.</p> </li></ul> <p>Mavens of London joined the Kantar family in September 2020.</p> "
41661758,408461,X4 Group,NA,NA,Junior Data Scientist,Oxford,30000,40000,GBP,03/02/2021,04/01/2021," A well-established technology company in Oxford are looking to add to their Data Science team. Due to the nature of their growth, they are actively looking to fill 2 Data Science positions. The company have modern data science at their core and are on a continuous mission to research and develop the tools to make computation an ever-growing force  in the world. You will be reporting directly to the Head of Data Science and will... ",32,https://www.reed.co.uk/jobs/junior-data-scientist/41661758," <p>A well-established technology company in Oxford are looking to add to their Data Science team.</p> <p>Due to the nature of their growth, they are actively looking to fill 2 Data Science positions. The company have modern data science at their core and are on a continuous mission to research and develop the tools to make computation an ever-growing force  in the world.</p> <p>You will be reporting directly to the Head of Data Science and will have the opportunity to work with a close-knit team of 30 across two European sites, whilst being based out of the site in Oxford. This position will provide the development of high-level  coding skills whilst giving hands on experience with cutting-edge technology.</p> <p>Skills required:</p> <ul> <li>University degree/masters in Computer Science or related field</li><li>1&#43; years’ experience in industry – can be over multiple internships or a full-time position</li><li>Experience programming in Python, Java or SQL</li><li>An interest in engineering and technology</li><li>Strong communication and presentation skills</li></ul> <p><br />They are looking to get interviews started this week.</p> "
41661212,431313,Sphere Digital Recruitment,NA,NA,Data Scientist - Tech - £55k,London,50000,55000,GBP,15/02/2021,04/01/2021," Data Scientist - Marketing technology - &#163;55,000 The Company This is brand new role to work for a leading marketing technology platform who are on a mission to change the way we buy. Data science is at the heart of everything they do and are now looking build out this function further in London - this is a fantastic  opportunity to build something exciting and make a real impact in an excit... ",10,https://www.reed.co.uk/jobs/data-scientist-tech-55k/41661212," <p><strong>Data Scientist - Marketing technology - &#163;55,000</strong></p> <p><strong>The Company</strong></p> <p>This is brand new role to work for a leading marketing technology platform who are on a mission to change the way we buy. Data science is at the heart of everything they do and are now looking build out this function further in London - this is a fantastic  opportunity to build something exciting and make a real impact in an exciting and ambitious company!</p> <p><strong>The Role</strong></p> <ul> <li>Be the team leader for the data science team to ensure all models and outcomes are delivered on time and provide the desired outcomes</li><li>Conduct research from which you'll develop prototypes and proof of concepts</li><li>Undertaking data collection, pre-processing and analysis</li><li>Building models to address business problems</li><li>Collaborate with product management and product development team to understand company needs and devise possible solutions</li><li>Communicate results and ideas to key decision makers</li><li>Optimize joint development efforts through appropriate database use and project design</li></ul> <p><strong>You</strong></p> <ul> <li>Previous experience working in a data science or analytics team</li><li>Experience in designing, coding and testing predictive models, classification models, natural language processing using Python</li><li>Experience in working with customer behaviour and marketing analytics</li><li>Ideally some exposure to machine learning models</li><li>Spark/Hadoop/MapReduce</li><li>NLTK, pandas, numpy, scikit-learn</li></ul> <p><strong>Apply Now</strong></p> <p>You can apply for this role now by sending us your CV or by calling us now! Don't forget to register as a candidate too.</p> <p>Tom Gould</p> <p>Senior Consultant</p> <p><br />(&#43;44) </p> <p>Sphere Digital Recruitment currently have a variety of job opportunities across digital so feel free to get in touch with us to find out how we can help you.</p> <p>Sphere Digital Recruitment are specialists in placing marketing, sales, analytics, product and creative ?talent globally.</p> "
41728048,543932,Reed Specialist Recruitment,NA,NA,Principal Data Scientist,Covent Garden,80000,110000,GBP,23/02/2021,12/01/2021," As the PDS of a team of data specialists, you will lead by example in the development of innovative solutions that keep Reed Online at the forefront of a data-driven market and have a proven track record of developing and deploying machine learning models  in a commercial environment. You will help grow, support and mentor your members. As a recognised leader in the data science community you will leverage sophisticated machine learni... ",4,https://www.reed.co.uk/jobs/principal-data-scientist/41728048," <p>As the PDS of a team of data specialists, you will lead by example in the development of innovative solutions that keep Reed Online at the forefront of a data-driven market and have a proven track record of developing and deploying machine learning models  in a commercial environment.</p> <p>You will help grow, support and mentor your members. As a recognised leader in the data science community you will leverage sophisticated machine learning and big data technologies, overcoming a variety of data and engineering challenges to allow customers  to discover their perfect career.</p> <p>You'll have experience in the latest tech available such as deep learning, probability, statistics, machine learning theory, data mining algorithms, and cloud technologies, helping to design the platform and practices for the future of data science at reed.co.uk.  You will be involved in some of the latest advancements in the recruitment technology field and be able to use your skills to help guide the businesses technology stack to improve and understand the jobs market.</p> <p><strong>Key Responsibilities</strong></p> <p>The PDS role will provide technical and strategic guidance to the business while offering leadership and the opportunity to influence the future roadmap and strategic direction. You will be able to grow a small team of data specialists and their career development  whilst maintaining a culture of continuous learning and iteration.</p> <p>The role will involve using machine learning to identify patterns and trends by analyzing, interpreting enriching and running experiments on both jobs and candidate related data to improve our products and services. Additionally you will be responsible for  guiding the team on delivery best practices and the team’s data architecture developing a CICD platform for a regular release process into a production environment.</p> <p>Working alongside engineers to help us build-out a core suite of data products and services based around improving the experience of job seekers looking for jobs and recruiters looking for candidates.</p> <p>Drawing on your strong stakeholder management skills, and ability to communicate with both technical and non-technical audiences, you’ll contribute to securing the necessary support and funding to ensure the success of these capabilities.</p> <p><strong>Skills and Experience</strong></p> <p>You will be a data evangelist, with a background in data science, and good knowledge of statistical analysis, data processing and modelling of large datasets to derive new insights; presenting insights back to stakeholders, developing prototypes of tools  or learning models.</p> <p><strong>You will need</strong></p> <ul> <li>A Masters/PHD Degree in a quantitative subject with strong technical or scientific background</li><li>A recognised machine learning expert with recognition and publications</li><li>Advanced knowledge of ML and deep learning</li><li>Experience in developing senior stakeholder relationships</li><li>Experience with cloud platforms, infrastructure and delivery</li><li>(Desirable) Fluency of Python, and common machine learning packages i.e. scikit-learn</li><li>To be a self-starter, bringing your own curiosity, creativity, enthusiasm and real world problem-solving to a highly motivated team</li></ul> <p><strong>Join REED - Improving Lives Through Work</strong></p> <p><em>Proud winners of:</em></p> <ul> <li><em>#1 Recruitment Agency - Glassdoor Best Places To Work 2019 &amp; 2020</em></li><li><em>Glassdoor Top CEOs 2019</em></li><li><em>The JobCrowd Top Companies For Graduates To Work For 2018/19</em></li></ul> <p><em><strong>Our Values, Your Values; Our Future, Your Future</strong></em></p> <p><em>All job offers are subject to satisfactory references and compliance with vetting requirements applicable to the job role. REED is an equal opportunities employer. We aim to ensure that no candidate or employee receives less favourable treatment on the  grounds of gender, race, disability, sexual orientation, religion or belief, age, gender identity, marital or civil partnership status, pregnancy or maternity. We are a MINDFUL EMPLOYER and offer a guaranteed interview scheme for disabled applicants who meet  the minimum criteria.</em></p> "
41660784,331522,Harnham,NA,NA,Senior Data Scientist,London,60000,75000,GBP,01/02/2021,04/01/2021," Senior Data ScientistLondon&#163;60,000 - &#163;75,000 This is an exciting new opportunity for a Senior Data Scientist to join an international market-leader in their industry. THE COMPANY This company are the market leaders for their industry and they have a massive global presence. They have recently invested heavily in their Data function ... ",4,https://www.reed.co.uk/jobs/senior-data-scientist/41660784," <p><strong>Senior Data Scientist</strong><br /><strong>London</strong><br /><strong>&#163;60,000 - &#163;75,000</strong></p> <p>This is an exciting new opportunity for a Senior Data Scientist to join an international market-leader in their industry.</p> <p><strong>THE COMPANY</strong></p> <p>This company are the market leaders for their industry and they have a massive global presence. They have recently invested heavily in their Data function and they are now hiring Data Scientists and Data Engineers to work on a greenfield project transforming  the business into a data-driven environment. You'll be working on an exciting range of projects using classical machine learning techniques from conception through to production. If you're an expert Data Scientist with a mathematic background looking for a  secure company where you can really make an impact, this is a great next step.</p> <p><strong>THE ROLE</strong></p> <p>As a Senior Data Scientist for the business you will:</p> <ul> <li>You'll look at customer data to build recommender systems to create a more personalised customer experience</li><li>You'll be using machine learning techniques for pricing optimisation</li><li>You'll be driving the new Machine Learning approach through the business and contributing to a business transformation making the company more data-driven</li><li>You'll collaborate with Data Engineers and the IT team to put the models into production</li></ul> <p><strong>SKILLS AND EXPERIENCE</strong></p> <ul> <li>Bachelors/Masters/PhD in a numerical field is essential (Mathematics, Physics, Quant)</li><li>An excellent understanding and proven commercial experience using machine learning techniques</li><li>Retail background would be preferred</li><li>Excellent end to end machine learning experience from conception to productionisation</li><li>Tech: Python, Azure, Spark</li></ul> <p><strong>SALARY AND BENEFITS</strong></p> <ul> <li>Basic salary &#163;60,000 - &#163;75,000</li><li>Benefits</li><li>Flexible working</li></ul> <p><strong>HOW TO APPLY</strong></p> <p>Please register your interest for this role by sending your CV to Rosie O'Callaghan via the apply link on this page</p> <p>Please note that our client is currently running a fully remote interview process and able to on-board and hire remotely as well. This role is intended to be home working for the duration of the pandemic.</p> "
41652750,585352,FRG Technology Consulting ,NA,NA,Snr Data Scientist - Helsinki -  Finnish Speaking,Finland,54000,66000,EUR,28/01/2021,31/12/2020," I'm working on behalf of one of our clients in Helsinki who are a leading consultancy company who combines data science, design and development to help their clients build better and smarter business.The company is a small team of experts within AI/ Big Data and Machine Learning, team members have the possibility to shape not only their own projects and roles, but also the future direction of the company. There's no middle-manage... ",0,https://www.reed.co.uk/jobs/snr-data-scientist-helsinki-finnish-speaking/41652750," <p>I'm working on behalf of one of our clients in Helsinki who are a leading consultancy company who combines data science, design and development to help their clients build better and smarter business.<br /><br />The company is a small team of experts within AI/ Big Data and Machine Learning, team members have the possibility to shape not only their own projects and roles, but also the future direction of the company. There's no middle-management which means there are  always responsibilities within your own business development to pick up if you'd like to.<br /><br />They currently are the lead consultancy on a huge International project and need a Senior Data Scientist highly skilled working with Python (e.g. pandas, scikit-learn, XGBoost, Flask) and Docker containers. It is highly beneficial for candidates to have a strong  interest or background in Machine Learning &amp; algorithms too.<br /><br />**FINNISH SPEAKING**<br /><br />For more info please feel free to reach out on the following....<br />? Email: <br />? Contact Number: &#43;</p> "
